"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Fam162a",4.61158062089526e-05,0.284778461367578,0.835,0.764,0.806150408338701,"LH","Fam162a"
"Emc32",4.63166003609921e-05,0.299883638372925,0.881,0.79,0.809660490910503,"LH","Emc3"
"Mrps301",4.73838230557389e-05,0.330990360704016,0.625,0.457,0.828316610837371,"LH","Mrps30"
"Arhgap262",4.7718215968009e-05,0.270242233449463,0.96,0.922,0.834162133336765,"LH","Arhgap26"
"Cwc151",4.81466423904648e-05,0.289890761862526,0.92,0.883,0.841651455627715,"LH","Cwc15"
"Rasl11b3",4.85383912406496e-05,0.386597379255982,0.79,0.724,0.848499617277795,"LH","Rasl11b"
"Vamp7",4.95952238888145e-05,0.275365165910382,0.812,0.755,0.866974108800366,"LH","Vamp7"
"Eif3h",5.11076547155547e-05,0.253213560663197,0.989,0.962,0.893412912082612,"LH","Eif3h"
"Cdc5l1",5.17285274449802e-05,0.314773745502632,0.795,0.7,0.904266388265698,"LH","Cdc5l"
"Gm166381",5.2485310302228e-05,0.284315935843988,0.273,0.141,0.917495709393247,"LH","Gm16638"
"Mrpl35",5.34234638023081e-05,0.297958199851292,0.83,0.717,0.933895570728147,"LH","Mrpl35"
"Rtcb",5.54149124510865e-05,0.28566170269529,0.881,0.837,0.968708084557443,"LH","Rtcb"
"Acaa1a",5.55447693955082e-05,0.333503722675208,0.722,0.612,0.97097811380288,"LH","Acaa1a"
"Timm17a3",5.64455185269455e-05,0.260495866810032,0.972,0.94,0.986724109369534,"LH","Timm17a"
"Csrp21",5.81656027038973e-05,0.398069361878609,0.403,0.247,1,"LH","Csrp2"
"Hs3st23",5.91566594795338e-05,0.301474684821224,0.915,0.821,1,"LH","Hs3st2"
"Xpa1",5.92545262393411e-05,0.335398957319483,0.5,0.335,1,"LH","Xpa"
"Gm3839",5.92808914411809e-05,0.306526214903928,0.273,0.139,1,"LH","Gm3839"
"Hebp12",5.93851326203588e-05,0.306371336120396,0.784,0.642,1,"LH","Hebp1"
"Rnf1282",6.09177662182155e-05,0.285385102736826,0.517,0.346,1,"LH","Rnf128"
"Psmd3",6.49861088910068e-05,0.275126509521696,0.824,0.76,1,"LH","Psmd3"
"Twf22",6.50464902661347e-05,0.320330818729853,0.744,0.664,1,"LH","Twf2"
"Gsn",6.70705604108236e-05,0.283431666668175,0.193,0.092,1,"LH","Gsn"
"Actr61",6.76129909912545e-05,0.345152685666143,0.676,0.557,1,"LH","Actr6"
"Tprgl1",6.83740879067038e-05,0.255269418393984,0.989,0.979,1,"LH","Tprgl"
"Ufc1",6.93467011593287e-05,0.255024919088394,0.972,0.93,1,"LH","Ufc1"
"Yjefn31",7.15704862300029e-05,0.389425931387855,0.528,0.383,1,"LH","Yjefn3"
"Prkar2b3",7.27262358543583e-05,0.273995034070418,0.835,0.781,1,"LH","Prkar2b"
"Ahnak3",7.53752593024252e-05,0.329702981308992,0.25,0.13,1,"LH","Ahnak"
"P4ha2",7.55041903529086e-05,0.314127635987581,0.284,0.153,1,"LH","P4ha2"
"Wdr611",7.64891087751533e-05,0.330349430421825,0.716,0.585,1,"LH","Wdr61"
"Slc6a113",7.69903490010605e-05,0.41447853971681,0.574,0.468,1,"LH","Slc6a11"
"Oma11",7.86462273799339e-05,0.306154111171939,0.193,0.088,1,"LH","Oma1"
"Sssca1",8.19135064123869e-05,0.30497972942277,0.852,0.738,1,"LH","Sssca1"
"Gtf3c13",8.19438763198121e-05,0.33046638496397,0.818,0.747,1,"LH","Gtf3c1"
"Stxbp62",8.27240972705823e-05,0.438827816444537,0.205,0.24,1,"LH","Stxbp6"
"Gas81",8.27356532479967e-05,0.304318011813043,0.46,0.379,1,"LH","Gas8"
"Mrpl13",8.79844642426384e-05,0.291810423362367,0.892,0.834,1,"LH","Mrpl13"
"Atad1",8.87481003121679e-05,0.250542520375348,0.949,0.875,1,"LH","Atad1"
"Fxyd7",8.99425041538703e-05,0.293231415786962,0.977,0.982,1,"LH","Fxyd7"
"Gpn32",9.09413725253214e-05,0.340016892821062,0.534,0.383,1,"LH","Gpn3"
"Slc1a23",9.21952427710261e-05,0.274226679011272,0.989,0.926,1,"LH","Slc1a2"
"Uap11",9.53473500354388e-05,0.307560756226946,0.847,0.773,1,"LH","Uap1"
"Dalrd31",9.56838916461812e-05,0.273042721918233,0.807,0.66,1,"LH","Dalrd3"
"Pcna2",9.87642345789988e-05,0.339725656850246,0.619,0.496,1,"LH","Pcna"
"Hnrnph33",0.000100271501742516,0.297100956706987,0.875,0.804,1,"LH","Hnrnph3"
"Actl6b",0.000102431455247033,0.274823307770311,0.92,0.853,1,"LH","Actl6b"
"Jkamp1",0.00010276565163037,0.305716271224394,0.898,0.863,1,"LH","Jkamp"
"Gng71",0.000103061711471403,0.260792191833952,0.176,0.155,1,"LH","Gng7"
"Pttg11",0.000105245912678475,0.286180220395553,0.773,0.627,1,"LH","Pttg1"
"Pik3r31",0.000111229013856487,0.256176394376845,0.642,0.474,1,"LH","Pik3r3"
"Eef1akmt12",0.000116358849230561,0.333865659749617,0.807,0.734,1,"LH","Eef1akmt1"
"Mtg1",0.000121654625180637,0.293920852543301,0.426,0.338,1,"LH","Mtg1"
"Gna112",0.000124319077085594,0.25866747051286,0.966,0.943,1,"LH","Gna11"
"Acot7",0.000124500126478412,0.274216765768327,0.949,0.922,1,"LH","Acot7"
"P4htm",0.000125872098623751,0.321190599423322,0.841,0.764,1,"LH","P4htm"
"Pigp",0.000126055036818592,0.298565950021948,0.835,0.729,1,"LH","Pigp"
"Yipf32",0.000136515020851607,0.317547987682163,0.676,0.532,1,"LH","Yipf3"
"Apoo",0.000138117815635091,0.299569371505877,0.75,0.596,1,"LH","Apoo"
"Dpm32",0.000141447373463709,0.349724408046176,0.801,0.717,1,"LH","Dpm3"
"Lgmn",0.000141990555465878,0.328544961150954,0.733,0.612,1,"LH","Lgmn"
"Alg1",0.00014321540071082,0.334319198993316,0.455,0.344,1,"LH","Alg1"
"Vangl23",0.000144908561179663,0.290090897038681,0.324,0.184,1,"LH","Vangl2"
"Bud31",0.000145696908562748,0.300646383030223,0.835,0.73,1,"LH","Bud31"
"Dhrs1",0.000146131329261844,0.287160826933569,0.688,0.618,1,"LH","Dhrs1"
"Tceal91",0.00015495176696416,0.262257405991473,0.989,0.976,1,"LH","Tceal9"
"Gmppb",0.00016653630232172,0.324804987805208,0.324,0.207,1,"LH","Gmppb"
"Nans1",0.000168244813792313,0.31478491114392,0.381,0.248,1,"LH","Nans"
"Tfpt",0.000173420174010082,0.343786917608341,0.619,0.493,1,"LH","Tfpt"
"Mrps7",0.000175313835563155,0.256493031295039,0.886,0.816,1,"LH","Mrps7"
"Jagn11",0.000180121189432651,0.292964409770798,0.744,0.625,1,"LH","Jagn1"
"Smarcb12",0.000181263485572962,0.267555890348051,0.727,0.575,1,"LH","Smarcb1"
"Stk262",0.000182817472766931,0.290435559624028,0.267,0.145,1,"LH","Stk26"
"Mto1",0.000183930120913364,0.318124539640999,0.506,0.36,1,"LH","Mto1"
"Galt",0.000186642583983387,0.301787312439028,0.699,0.582,1,"LH","Galt"
"Echs12",0.000190399394116431,0.307806860363614,0.716,0.589,1,"LH","Echs1"
"Aspscr1",0.000191630094843661,0.326306075744349,0.511,0.37,1,"LH","Aspscr1"
"Creld1",0.000201247596844914,0.283486227045287,0.841,0.719,1,"LH","Creld1"
"Zmat5",0.000202241820243369,0.348291717193483,0.693,0.565,1,"LH","Zmat5"
"Fbll1",0.000202258685482387,0.304658260059252,0.795,0.682,1,"LH","Fbll1"
"Tmem258",0.000203921362206203,0.275708419514679,0.858,0.753,1,"LH","Tmem258"
"1110012L19Rik1",0.000204555632917388,0.321055011501116,0.409,0.265,1,"LH","1110012L19Rik"
"Rem21",0.00020992877374766,0.26358597337377,0.25,0.129,1,"LH","Rem2"
"Mtx1",0.000217180670454448,0.332135544885403,0.585,0.471,1,"LH","Mtx1"
"Tsc22d3",0.000217937969089807,0.291184503010219,0.801,0.666,1,"LH","Tsc22d3"
"2410015M20Rik",0.00021992469408234,0.253303145868243,0.983,0.955,1,"LH","2410015M20Rik"
"Rpain",0.000224569818257135,0.341475666413021,0.585,0.466,1,"LH","Rpain"
"Hexb1",0.00022799370084617,0.303551484348266,0.352,0.213,1,"LH","Hexb"
"Rpn21",0.000230725440754718,0.315668427528328,0.773,0.719,1,"LH","Rpn2"
"Syf2",0.000236431958638146,0.274406640387237,0.852,0.772,1,"LH","Syf2"
"Rasal12",0.000236496697914588,0.301207509121812,0.852,0.773,1,"LH","Rasal1"
"Btrc1",0.00023771150913634,0.283647861935489,0.801,0.724,1,"LH","Btrc"
"Rph3a3",0.000239688098189964,0.338248629152859,0.898,0.846,1,"LH","Rph3a"
"Armc6",0.000240492126094996,0.282340361693902,0.517,0.361,1,"LH","Armc6"
"Hsd17b10",0.000240711580428976,0.325290323084687,0.71,0.575,1,"LH","Hsd17b10"
"Haghl",0.000241468737860408,0.272557392175905,0.835,0.736,1,"LH","Haghl"
"Adra2a1",0.000244192726752416,0.303323548939025,0.273,0.148,1,"LH","Adra2a"
"Oat1",0.000244812141447402,0.293707057677705,0.773,0.679,1,"LH","Oat"
"Mrap22",0.000246433449325951,0.268338218412263,0.347,0.206,1,"LH","Mrap2"
"Hspa52",0.000246960361402234,0.269825781305574,0.932,0.916,1,"LH","Hspa5"
"0610037L13Rik",0.000258820555761733,0.264052158374761,0.705,0.6,1,"LH","0610037L13Rik"
"Elp6",0.00026094918895132,0.296140676705941,0.307,0.207,1,"LH","Elp6"
"Uba2",0.000267585545477688,0.298195559242984,0.818,0.773,1,"LH","Uba2"
"Pbdc1",0.000271590204784702,0.298293551229976,0.716,0.588,1,"LH","Pbdc1"
"Scamp31",0.000277799222842074,0.295696160062215,0.608,0.46,1,"LH","Scamp3"
"Rars1",0.00027813186523729,0.316263704126099,0.597,0.453,1,"LH","Rars"
"Ass12",0.000278444661234858,0.291030852897359,0.415,0.267,1,"LH","Ass1"
"Lmna",0.000304136158006898,0.280438128454389,0.767,0.695,1,"LH","Lmna"
"Mrps18c1",0.000306091267634151,0.251468407449266,0.886,0.781,1,"LH","Mrps18c"
"Mrpl17",0.000316655478462626,0.255364297271431,0.852,0.767,1,"LH","Mrpl17"
"Slc35g23",0.00031938899315569,0.321434855656878,0.324,0.196,1,"LH","Slc35g2"
"Iah1",0.000320061505346942,0.321244203220518,0.534,0.385,1,"LH","Iah1"
"Rmdn11",0.000334119911182724,0.304570667029153,0.375,0.246,1,"LH","Rmdn1"
"Imp3",0.00034016501935734,0.286337826801091,0.841,0.774,1,"LH","Imp3"
"Phb1",0.000342355228215156,0.323415924800919,0.693,0.584,1,"LH","Phb"
"Caml1",0.000345242415560235,0.279679467937105,0.739,0.606,1,"LH","Caml"
"Hsd17b112",0.00035716852929442,0.294272926959239,0.443,0.298,1,"LH","Hsd17b11"
"B230118H07Rik",0.00036146328203789,0.260885846273628,0.818,0.726,1,"LH","B230118H07Rik"
"Mrpl16",0.000370633000768285,0.287853166580318,0.636,0.492,1,"LH","Mrpl16"
"Ogfr1",0.000374781461779084,0.314160854243667,0.415,0.312,1,"LH","Ogfr"
"Glrx32",0.00037482660184895,0.273967614161895,0.943,0.906,1,"LH","Glrx3"
"Mrps22",0.00038154532996364,0.28521347312449,0.472,0.32,1,"LH","Mrps22"
"Fam234b1",0.000384650359692699,0.258283667038875,0.926,0.877,1,"LH","Fam234b"
"Cdkl41",0.000391916211367503,0.410571043953664,0.449,0.346,1,"LH","Cdkl4"
"Bpnt12",0.000392093501824251,0.277605747191781,0.841,0.734,1,"LH","Bpnt1"
"Smim18",0.000410799496358456,0.339877844169358,0.608,0.46,1,"LH","Smim18"
"Gm451842",0.000415323018250279,0.440250768715629,0.159,0.092,1,"LH","Gm45184"
"Ppp2r3c2",0.000432020354693555,0.302310608813033,0.597,0.457,1,"LH","Ppp2r3c"
"Ecsit1",0.00045009943085098,0.273311914442936,0.71,0.564,1,"LH","Ecsit"
"Cdc1231",0.000452723130943316,0.2559009878483,0.898,0.828,1,"LH","Cdc123"
"Nt5c31",0.000455216096479325,0.256769140214979,0.949,0.898,1,"LH","Nt5c3"
"Sel1l3",0.000459072246488306,0.30561669115975,0.801,0.766,1,"LH","Sel1l3"
"Brix1",0.000470380475585727,0.298669899350438,0.472,0.33,1,"LH","Brix1"
"Lancl11",0.000472498466361526,0.260938085739751,0.926,0.891,1,"LH","Lancl1"
"Exoc7",0.000472897235386596,0.322133958700099,0.585,0.465,1,"LH","Exoc7"
"Erp44",0.00047465182770166,0.252084372432749,0.602,0.448,1,"LH","Erp44"
"Psmd112",0.000475973014780741,0.268084202650062,0.932,0.903,1,"LH","Psmd11"
"Nrip11",0.000484548831252518,0.334404955457287,0.858,0.778,1,"LH","Nrip1"
"Sigmar1",0.000485303124418178,0.308582451191889,0.682,0.543,1,"LH","Sigmar1"
"Urod1",0.000494598293580314,0.310788212951441,0.494,0.368,1,"LH","Urod"
"Klhl32",0.000494758291905887,0.268997245906077,0.426,0.281,1,"LH","Klhl32"
"Lats2",0.000510525266379433,0.256926072673749,0.153,0.088,1,"LH","Lats2"
"Them61",0.000520801350861348,0.300603007098574,0.642,0.511,1,"LH","Them6"
"Naxe",0.000528934001894012,0.269538491209761,0.818,0.704,1,"LH","Naxe"
"Kdm6b",0.000538635786791162,0.33624026855894,0.619,0.491,1,"LH","Kdm6b"
"H1fx",0.000550940764835123,0.284386196429789,0.886,0.839,1,"LH","H1fx"
"Aldh1b1",0.000553256360579679,0.27997486100189,0.261,0.147,1,"LH","Aldh1b1"
"Id4",0.000577146215466287,0.315363683361451,0.256,0.139,1,"LH","Id4"
"D930048N14Rik1",0.000600076644213399,0.273710179569311,0.25,0.148,1,"LH","D930048N14Rik"
"Ubald2",0.000621830346440479,0.277791443922486,0.727,0.586,1,"LH","Ubald2"
"Akr7a51",0.000630836068760491,0.266820010481292,0.614,0.468,1,"LH","Akr7a5"
"Slc29a1",0.000632036207422371,0.28000402664508,0.307,0.187,1,"LH","Slc29a1"
"Timm50",0.000641728657914182,0.29466060647375,0.574,0.452,1,"LH","Timm50"
"Mrpl24",0.000661084221747499,0.271019803062851,0.795,0.688,1,"LH","Mrpl24"
"Gamt",0.000669833784386601,0.311751190135481,0.278,0.179,1,"LH","Gamt"
"Kptn",0.000701438154438974,0.315789433210387,0.483,0.377,1,"LH","Kptn"
"Spsb13",0.000729415731370696,0.251004058285381,0.46,0.315,1,"LH","Spsb1"
"Etfa",0.000755123207152843,0.305979912620706,0.432,0.339,1,"LH","Etfa"
"Aamdc",0.000776329945945103,0.318318932985406,0.858,0.761,1,"LH","Aamdc"
"Ppid",0.000821404054630716,0.260593506950296,0.898,0.825,1,"LH","Ppid"
"Tmprss72",0.000826110586290556,0.309156957198704,0.227,0.137,1,"LH","Tmprss7"
"Ten1",0.000835931736919457,0.269540944420474,0.818,0.763,1,"LH","Ten1"
"Pak1ip12",0.000852878098612802,0.256883106981341,0.818,0.738,1,"LH","Pak1ip1"
"Prrt3",0.000861171029400292,0.302682829758395,0.648,0.549,1,"LH","Prrt3"
"Ubl7",0.000863284777239616,0.274202995667493,0.597,0.455,1,"LH","Ubl7"
"Ublcp12",0.000863482661172602,0.280958083928132,0.773,0.699,1,"LH","Ublcp1"
"Asna1",0.000865861412290761,0.255055901558238,0.756,0.626,1,"LH","Asna1"
"C1galt1c1",0.000886355649359439,0.268289146654931,0.455,0.315,1,"LH","C1galt1c1"
"Uqcc11",0.000890917121863913,0.294381150588341,0.648,0.55,1,"LH","Uqcc1"
"Prkag12",0.000937366772165662,0.286921825330722,0.688,0.564,1,"LH","Prkag1"
"1700001L19Rik1",0.000950066740342982,0.26092967630409,0.807,0.685,1,"LH","1700001L19Rik"
"Ppp1cc2",0.000960391212327587,0.269212727108073,0.852,0.784,1,"LH","Ppp1cc"
"Hexa",0.000973036098096892,0.293802464203912,0.619,0.493,1,"LH","Hexa"
"Rnf2",0.0010328718034029,0.279114960168771,0.58,0.439,1,"LH","Rnf2"
"Gm194101",0.00106532190701559,0.267358970425352,0.477,0.335,1,"LH","Gm19410"
"Mrps35",0.00107853051495041,0.293751903726045,0.528,0.407,1,"LH","Mrps35"
"Trap1",0.00108121713311104,0.293626315096351,0.46,0.341,1,"LH","Trap1"
"Osbpl94",0.00111832692559806,0.295884878600533,0.477,0.343,1,"LH","Osbpl9"
"Trabd2b3",0.00114143339221464,0.320611567051659,0.227,0.135,1,"LH","Trabd2b"
"N6amt13",0.00114560566682833,0.278886725719299,0.705,0.609,1,"LH","N6amt1"
"Osgep",0.00115001760970502,0.269474025775478,0.568,0.428,1,"LH","Osgep"
"Fbxo32",0.00123673266068656,0.270926638316574,0.188,0.098,1,"LH","Fbxo32"
"Comt2",0.00124525211537235,0.25683121762128,0.938,0.899,1,"LH","Comt"
"Galk22",0.00125005106286683,0.283588248452489,0.415,0.304,1,"LH","Galk2"
"Hnmt",0.00127800121360724,0.276926412609602,0.568,0.522,1,"LH","Hnmt"
"Grp",0.0013075332639265,0.384217328102403,0.295,0.312,1,"LH","Grp"
"Nelfcd1",0.00132145075430934,0.260863751462688,0.534,0.451,1,"LH","Nelfcd"
"C730034F03Rik",0.00137787474755934,0.368122317894459,0.381,0.259,1,"LH","C730034F03Rik"
"Nsfl1c2",0.00138455823558459,0.266081681737833,0.852,0.782,1,"LH","Nsfl1c"
"Dohh",0.00139876525549208,0.253685175619918,0.915,0.852,1,"LH","Dohh"
"Dnajb112",0.00145117053419908,0.269717641012866,0.75,0.657,1,"LH","Dnajb11"
"Smu1",0.00145488941255122,0.250671239039808,0.722,0.661,1,"LH","Smu1"
"Sec131",0.00150085164701876,0.256094714269852,0.591,0.478,1,"LH","Sec13"
"Blvra",0.00150518140384817,0.289467652550294,0.489,0.367,1,"LH","Blvra"
"Ndufaf51",0.00151423309081106,0.268768397597659,0.608,0.485,1,"LH","Ndufaf5"
"Pfkl1",0.00153779645757266,0.280828487324876,0.875,0.833,1,"LH","Pfkl"
"Cetn4",0.00153984070869458,0.257415186884523,0.716,0.586,1,"LH","Cetn4"
"Stt3b",0.00154219552215938,0.277875218804565,0.773,0.72,1,"LH","Stt3b"
"Comtd11",0.00155399538504995,0.300845646302764,0.483,0.371,1,"LH","Comtd1"
"Coq9",0.00158310468535051,0.270644108757956,0.67,0.553,1,"LH","Coq9"
"Fbl",0.00158467944160252,0.311154783704584,0.818,0.727,1,"LH","Fbl"
"Tfg2",0.00158961844493039,0.251430388949905,0.784,0.674,1,"LH","Tfg"
"Trpc4",0.00159867687181495,0.261746582070401,0.193,0.125,1,"LH","Trpc4"
"Rpp25",0.00163300269094718,0.258638375126603,0.233,0.138,1,"LH","Rpp25"
"Rab8b1",0.00166290305802866,0.35572017709052,0.568,0.513,1,"LH","Rab8b"
"Sdf2l11",0.00173465603888049,0.269672256035162,0.585,0.454,1,"LH","Sdf2l1"
"Kcnk31",0.00177406293990226,0.288791006327016,0.659,0.561,1,"LH","Kcnk3"
"Mcrs1",0.00181477701635792,0.251760212360035,0.807,0.71,1,"LH","Mcrs1"
"Mfsd4a1",0.00184532616172971,0.266462894204905,0.864,0.817,1,"LH","Mfsd4a"
"Serpinb8",0.00186026163655976,0.264080992725572,0.182,0.092,1,"LH","Serpinb8"
"Fam213a1",0.00197634973437611,0.253047230738253,0.807,0.726,1,"LH","Fam213a"
"Robo11",0.00199781054116908,0.319524581912244,0.489,0.395,1,"LH","Robo1"
"Sgf29",0.00203327333993499,0.253250935474891,0.415,0.284,1,"LH","Sgf29"
"Gm35040",0.00203508171303006,0.251366765231601,0.335,0.265,1,"LH","Gm35040"
"Chil11",0.00211722730690195,0.287518765724028,0.244,0.159,1,"LH","Chil1"
"Hspbp1",0.00215821804237152,0.254709633605778,0.744,0.639,1,"LH","Hspbp1"
"Chgb",0.0021962582119558,0.332379767868093,0.966,0.965,1,"LH","Chgb"
"Wdr181",0.00219971475638837,0.267679924153138,0.756,0.685,1,"LH","Wdr18"
"Slc25a331",0.00226390504894727,0.25907824013469,0.676,0.551,1,"LH","Slc25a33"
"Bbc3",0.00232762506986201,0.263585541974117,0.409,0.285,1,"LH","Bbc3"
"Epb413",0.00256882340464925,0.284879659148586,0.665,0.55,1,"LH","Epb41"
"Pop41",0.00259136314718688,0.26663773088091,0.568,0.462,1,"LH","Pop4"
"Mmadhc1",0.00260905832937184,0.250358309310827,0.568,0.513,1,"LH","Mmadhc"
"Lamp51",0.00261242263203926,0.283066909747907,0.205,0.202,1,"LH","Lamp5"
"D10Jhu81e3",0.00270927968137263,0.262694930024493,0.756,0.661,1,"LH","D10Jhu81e"
"Arhgef32",0.00278324262344728,0.267056697819046,0.602,0.501,1,"LH","Arhgef3"
"Slc3a2",0.00281914336650917,0.273576105749798,0.773,0.753,1,"LH","Slc3a2"
"Urah",0.00291204671652232,0.344282058750628,0.17,0.092,1,"LH","Urah"
"Nipsnap1",0.00306140105418102,0.254163325269347,0.841,0.784,1,"LH","Nipsnap1"
"Slc35b1",0.00311003574832019,0.252184765876037,0.773,0.694,1,"LH","Slc35b1"
"Cdk5rap3",0.00315756243866557,0.275923311032753,0.511,0.392,1,"LH","Cdk5rap3"
"Impdh21",0.00321553687943922,0.271052514191403,0.511,0.405,1,"LH","Impdh2"
"Asl2",0.00323600214118031,0.29200470271809,0.426,0.309,1,"LH","Asl"
"Dapk3",0.0032942661766559,0.29510647434539,0.648,0.557,1,"LH","Dapk3"
"Nfe2l33",0.00330181712926587,0.273286493094895,0.233,0.144,1,"LH","Nfe2l3"
"Orc61",0.00335100794283596,0.277221422314053,0.722,0.618,1,"LH","Orc6"
"Slc25a191",0.003413102078854,0.254511745061582,0.625,0.496,1,"LH","Slc25a19"
"Nefm",0.0034479166539226,0.448700407801058,0.665,0.555,1,"LH","Nefm"
"Myl4",0.00348172083044619,0.59470911409757,0.341,0.256,1,"LH","Myl4"
"Clpb",0.00360521598002442,0.250293656760124,0.71,0.601,1,"LH","Clpb"
"Tmem150c3",0.00368909438371315,0.271331312199862,0.767,0.668,1,"LH","Tmem150c"
"Bysl",0.00381749930329544,0.262360420796203,0.5,0.395,1,"LH","Bysl"
"Rai141",0.00394169263887855,0.257227321040925,0.665,0.555,1,"LH","Rai14"
"Gfra12",0.00417053494447416,0.319546883717061,0.233,0.139,1,"LH","Gfra1"
"Nr4a2",0.00421323101224162,0.40091391546725,0.534,0.412,1,"LH","Nr4a2"
"Bloc1s11",0.0045029353947143,0.258524840853492,0.562,0.488,1,"LH","Bloc1s1"
"Rsph93",0.00453850325538273,0.272535591156651,0.574,0.461,1,"LH","Rsph9"
"Eif2b31",0.00454247491017378,0.280505070033761,0.42,0.315,1,"LH","Eif2b3"
"Tchh",0.0045508569091295,0.25656308565154,0.295,0.198,1,"LH","Tchh"
"Slc18b1",0.00499785484535358,0.272593785061419,0.443,0.345,1,"LH","Slc18b1"
"Prss122",0.00517681126706904,0.25121520754215,0.83,0.776,1,"LH","Prss12"
"Tmem1011",0.00532451566952132,0.252999226321937,0.528,0.407,1,"LH","Tmem101"
"Ptgr21",0.00557038429064072,0.253744279138335,0.392,0.284,1,"LH","Ptgr2"
"Arhgef283",0.00557054847911083,0.264905641210929,0.619,0.507,1,"LH","Arhgef28"
"Padi63",0.00563740459684992,0.271754906275815,0.148,0.081,1,"LH","Padi6"
"Prkcsh",0.00588307432445313,0.255062385330116,0.722,0.63,1,"LH","Prkcsh"
"Tmod31",0.00616415045188879,0.254895895849971,0.733,0.663,1,"LH","Tmod3"
"Tufm2",0.00671058264322975,0.25528593084954,0.494,0.411,1,"LH","Tufm"
"Dennd1b",0.00683927280526063,0.258698875959396,0.517,0.397,1,"LH","Dennd1b"
"Cryab",0.00861406183135484,0.474613950804425,0.568,0.477,1,"LH","Cryab"
"barcode3",4.4250307653001e-93,3.64568749121811,0.95,0.012,7.73539628082111e-89,"BLA","barcode3"
"Nov",8.7852818521917e-15,1.00993696433192,0.967,0.722,1.53575512058163e-10,"BLA","Nov"
"Pea15a",1.92273664618598e-13,0.76908475391869,1,0.988,3.36113593119772e-09,"BLA","Pea15a"
"C1ql31",2.03907911551527e-12,0.94981276541975,1,0.727,3.56451420183225e-08,"BLA","C1ql3"
"Syt171",2.44460563469506e-12,1.05945006844795,0.867,0.532,4.27341511001043e-08,"BLA","Syt17"
"Epha5",5.53159734447188e-12,0.76271893978732,1,0.987,9.66978531787129e-08,"BLA","Epha5"
"Kctd41",1.39603459204946e-11,0.983635301329823,0.9,0.589,2.44040807036165e-07,"BLA","Kctd4"
"Smoc2",1.46388762708551e-11,1.13901272030803,0.583,0.212,2.55902196090817e-07,"BLA","Smoc2"
"Gabra2",3.77130008139378e-11,1.04308449149552,0.933,0.721,6.59260967228447e-07,"BLA","Gabra2"
"Nptxr1",8.26085465750134e-11,0.890629017351831,1,0.847,1.44408000267781e-06,"BLA","Nptxr"
"Adamts18",1.11644685905458e-10,1.29034936123449,0.583,0.212,1.95166075431331e-06,"BLA","Adamts18"
"Bhlhe221",1.61584837106043e-10,1.42388644049126,0.65,0.367,2.82466453745074e-06,"BLA","Bhlhe22"
"Psrc1",1.72283380199926e-10,0.885905315522103,0.483,0.271,3.01168576927491e-06,"BLA","Psrc1"
"Rtn4rl11",2.76200629264543e-10,0.757782238450178,0.867,0.456,4.82826320017348e-06,"BLA","Rtn4rl1"
"Clmn",3.69278243895976e-10,0.934165564651408,0.783,0.51,6.45535298154555e-06,"BLA","Clmn"
"Hap12",4.06837729804314e-10,0.782910010714561,0.9,0.788,7.11193035470921e-06,"BLA","Hap1"
"Gpr221",1.1259698492135e-09,0.73905925440231,0.967,0.88,1.96830789341011e-05,"BLA","Gpr22"
