index,Selected,vst_mean,vst_variable,vst_variance,vst_variance_expected,vst_variance_standardized,highly_variable,n_cells
Napg,0.0,2.4303184,0,9.415711,9.532661,0.98773164,False,9436
Piezo2,0.0,0.009689102,0,0.01279417,0.011501179,1.1124225,False,147
Txnl1,0.0,2.2538922,0,8.901199,8.374212,1.0629297,False,8929
Wdr7,0.0,1.4654062,0,4.3764725,4.029477,1.0861143,False,8750
St8sia3os,0.0,0.0023987582,0,0.0023931167,0.0026566526,0.90080154,False,44
St8sia3,0.0,1.4618785,0,4.3512864,4.0134845,1.0841669,False,8717
Onecut2,1.0,0.23187996,1,0.6547898,0.32763767,1.9985181,True,2409
Fech,0.0,0.4960256,0,0.6932697,0.819838,0.84561795,False,5370
Nars,0.0,1.7905555,0,5.090703,5.6447854,0.9018417,False,8923
Atp8b1,0.0,0.08437985,0,0.10181668,0.11314686,0.89986306,False,1229
A330084C13Rik,0.0,0.020883307,0,0.02223555,0.025503313,0.87186915,False,359
Nedd4l,0.0,1.7343023,0,6.565855,5.3450947,1.2283888,False,8821
Alpk2,0.0,0.0015051032,0,0.0016910554,0.0016315087,1.036498,False,24
Malt1,0.0,0.16923004,0,0.1909271,0.23134679,0.8252853,False,2016
Zfp532,0.0,0.37542918,0,0.49009052,0.5751499,0.8521092,False,4246
Oacyl,0.0,0.011899723,0,0.012323112,0.014251504,0.8646885,False,231
Sec11c,0.0,2.2573726,0,6.6424108,8.39639,0.79110324,False,8672
Grp,1.0,0.63821083,1,4.507296,1.144998,3.93651,True,3206
Lman1,0.0,0.40581346,0,0.48733026,0.6338158,0.7688831,False,4029
Ccbe1,0.0,0.040684823,0,0.06744156,0.051748574,1.3032545,False,547
Pmaip1,0.0,0.071022056,0,0.10699702,0.094332166,1.134258,False,472
Mc4r,0.0,0.02563379,0,0.032785963,0.031610254,1.0371939,False,434
Gnal,1.0,0.90527254,1,3.0472822,1.8804305,1.6205237,True,6348
Chmp1b,0.0,0.35760313,0,0.4319917,0.54189295,0.79719007,False,3877
Mppe1,0.0,0.009171722,0,0.009558396,0.010858377,0.8802785,False,144
Impa2,0.0,0.022435445,0,0.024661256,0.027481223,0.89738566,False,277
Cidea,1.0,0.10197075,1,0.18875481,0.1376751,1.3710164,True,1181
Tubb6,0.0,0.00851324,0,0.009475969,0.010041273,0.943702,False,7
Afg3l2,0.0,0.48097456,0,0.7152189,0.78755844,0.9081471,False,5619
Prelid3a,0.0,0.3146136,0,0.45026103,0.46494532,0.96841717,False,4219
Spire1,0.0,1.291896,0,2.9431088,3.2766042,0.8982192,False,8455
Gm17669,0.0,0.016885377,0,0.017165482,0.020503828,0.83718425,False,243
Cep76,0.0,0.057335027,0,0.059976887,0.07505261,0.7991313,False,874
Psmg2,0.0,0.2514463,0,0.31504083,0.35935202,0.87669146,False,2920
Ptpn2,0.0,0.24589624,0,0.29616436,0.35028407,0.84549767,False,3254
Gm26910,0.0,0.047881097,0,0.049635798,0.061659884,0.8049934,False,747
Seh1l,0.0,0.45091954,0,0.622297,0.7245787,0.85883987,False,5104
Cep192,0.0,0.17948356,0,0.20277943,0.24627976,0.8233703,False,1890
Ldlrad4,0.0,0.26499224,0,0.34633273,0.38165513,0.9074494,False,3186
Fam210a,0.0,0.3156954,0,0.39769766,0.46683758,0.85189724,False,3984
Rnmt,0.0,0.8604017,0,1.6384606,1.7442727,0.93933743,False,7285
Tcf4,0.0,9.041485,0,107.154915,95.96522,1.1166016,False,9779
Rab27b,1.0,0.84318703,1,3.313226,1.6935109,1.9564244,True,6253
4930503L19Rik,0.0,0.124547295,0,0.1351928,0.16903359,0.79979837,False,1549
Stard6,0.0,0.013639998,0,0.013736801,0.01642828,0.836168,False,136
Poli,0.0,0.09402192,0,0.102495305,0.12663344,0.8093858,False,1567
Mbd2,0.0,0.5138987,0,0.6630829,0.85873926,0.7721586,False,4648
Dcc,0.0,0.072386056,0,0.08709303,0.09624775,0.9048838,False,1071
Mex3c,0.0,0.34603265,0,0.40767816,0.52077705,0.7828267,False,3871
Smad4,0.0,0.5908941,0,0.8343178,1.0318716,0.8085481,False,5509
Elac1,0.0,0.27519873,0,0.34858006,0.39841002,0.87492794,False,3558
Me2,0.0,0.1286393,0,0.14652735,0.17458592,0.8392851,False,1831
Mro,0.0,0.15159212,0,0.22701874,0.20656927,1.0989958,False,1412
Mapk4,0.0,0.14425474,0,0.25477755,0.19627346,1.2980744,False,1851
D730045A05Rik,0.0,0.0023517238,0,0.003192964,0.0026019528,1.2271414,False,37
Gm9925,0.0,0.012134895,0,0.013117083,0.014544857,0.9018366,False,163
Ska1,1.0,0.0011758619,1,0.0021152683,0.0012624327,1.6755494,True,10
Cxxc1,0.0,0.31028643,0,0.36453623,0.45739347,0.79698604,False,3710
Mbd1,0.0,0.45792767,0,0.5979123,0.7390756,0.8090002,False,5036
Cfap53,0.0,0.0033864824,0,0.0034692462,0.0038137627,0.9096649,False,51
Myo5b,0.0,0.24236865,0,0.40009758,0.34454948,1.1612195,False,3395
Acaa2,0.0,0.08532054,0,0.099399276,0.114474796,0.86830705,False,417
Lipg,1.0,0.050938338,1,0.094253704,0.06595381,1.4290866,True,776
Rpl17,0.0,14.571751,0,137.8537,227.81496,0.6051126,False,9827
BC031181,0.0,3.2629228,0,11.934726,15.899069,0.7506556,False,9506
Dym,0.0,0.413339,0,0.5937713,0.6486815,0.9153509,False,4952
Smad7,0.0,0.9567753,0,2.1978962,2.043963,1.0753112,False,4913
Ctif,0.0,0.51314616,0,0.8134325,0.85708964,0.94906354,False,5518
Gm10532,0.0,0.0012228964,0,0.0012214583,0.0013148297,0.92898595,False,13
Zbtb7c,0.0,0.04844551,0,0.055884343,0.062447663,0.89489883,False,855
Smad2,0.0,0.37166643,0,0.49788767,0.56805325,0.87648064,False,4522
Ier3ip1,0.0,2.2075632,0,6.7157583,8.08163,0.8309906,False,9290
Hdhd2,0.0,0.91284513,0,1.5586784,1.90399,0.8186379,False,7149
Katnal2,0.0,0.032594893,0,0.03407393,0.040741157,0.8363516,False,605
Pias2,0.0,0.59395134,0,0.8826708,1.0389888,0.849548,False,6014
Gm7276,0.0,0.0025398617,0,0.0026276035,0.0028209728,0.93145293,False,43
St8sia5,0.0,0.28667513,0,0.4201183,0.4173259,1.0066912,False,3937
Loxhd1,0.0,0.0007995861,0,0.0007989843,0.0008480966,0.94209117,False,15
Rnf165,0.0,1.0064437,0,2.4515576,2.208625,1.1099927,False,7663
8030462N17Rik,0.0,0.03960303,0,0.040764548,0.05025779,0.811109,False,570
A330094K24Rik,0.0,0.00032924133,0,0.0004232218,0.0003398842,1.2451941,False,3
Haus1,0.0,0.11457598,0,0.122431464,0.15537034,0.78799766,False,1631
Atp5a1,0.0,5.6158695,0,42.94289,41.100094,1.0448368,False,9704
Pstpip2,0.0,0.007384413,0,0.007612448,0.008646105,0.8804482,False,63
Epg5,0.0,0.23606604,0,0.28947246,0.33436167,0.8657465,False,3301
Slc14a1,0.0,0.014157377,0,0.017720537,0.017078573,1.037589,False,17
Gm6133,0.0,0.007995861,0,0.00821452,0.009400686,0.8738214,False,130
Setbp1,0.0,0.46305442,0,0.7398979,0.7497556,0.98685205,False,4928
Pard6g,0.0,0.09764357,0,0.115771025,0.13166177,0.87930626,False,862
Adnp2,0.0,0.2031419,0,0.23149718,0.28234985,0.8198948,False,2792
Rbfa,0.0,0.5629086,0,0.777945,0.96776867,0.8038543,False,5868
Gm16286,0.0,2.088613,0,5.683022,7.351846,0.77300614,False,9321
Txnl4a,0.0,1.0059733,0,1.8903219,2.207035,0.85649836,False,7607
Hsbp1l1,0.0,0.011852688,0,0.012935706,0.014192859,0.9114236,False,175
Pqlc1,0.0,0.25793707,0,0.32321134,0.37002486,0.8734855,False,3075
Kcng2,0.0,0.059404545,0,0.07064779,0.077995725,0.90579057,False,991
Gm26676,0.0,0.0020224825,0,0.0021125604,0.0022207866,0.9512667,False,38
Ctdp1,0.0,0.10023047,0,0.103829205,0.1352546,0.76765746,False,1370
Nfatc1,0.0,0.061850335,0,0.075243026,0.081455454,0.9237322,False,46
Atp9b,0.0,0.47128546,0,0.6908617,0.7670302,0.9006969,False,5234
Sall3,0.0,0.09406895,0,0.14919388,0.12669878,1.1775479,False,62
Gm27239,0.0,0.0055500683,0,0.0059898915,0.0064064288,0.93498135,False,3
Mbp,1.0,3.340859,1,146.22948,16.56682,8.826648,True,4960
Zfp236,0.0,0.19721556,0,0.2322707,0.27316877,0.8502827,False,2646
Zfp516,0.0,0.091764264,0,0.123987205,0.123494044,1.0039934,False,486
Tshz1,0.0,0.3223743,0,0.56239164,0.47856182,1.1751704,False,2173
Zadh2,0.0,0.14651239,0,0.1685143,0.19945535,0.8448723,False,1738
Zfp407,0.0,0.17002963,0,0.19653541,0.23249091,0.8453466,False,2200
Cndp1,0.0,0.020083722,0,0.022221273,0.02449579,0.9071466,False,356
Cndp2,0.0,0.31038052,0,0.36541858,0.45755738,0.798629,False,3121
Fam69c,0.0,0.016650205,0,0.019478166,0.020210516,0.96376395,False,13
Cyb5a,0.0,2.344951,0,6.901511,8.963422,0.76996386,False,8953
Fbxo15,0.0,0.0016932412,0,0.0016904536,0.0018444742,0.91649616,False,30
Timm21,0.0,0.1819764,0,0.1887551,0.24999298,0.7550416,False,1940
Neto1,1.0,0.5476695,1,1.6764317,0.93352145,1.7958148,True,5037
Cbln2,1.0,0.6069329,1,3.3704674,1.0695,3.1514425,True,3474
Gm5096,0.0,0.0011758619,0,0.001550828,0.0012624327,1.2284441,False,22
Socs6,0.0,0.36371762,0,0.4882583,0.5531967,0.88261247,False,4124
Rttn,0.0,0.03193641,0,0.033175692,0.03986849,0.8321281,False,443
Cd226,0.0,0.0008466206,0,0.0008459436,0.00089956616,0.94039065,False,14
Dok6,0.0,0.12642868,0,0.14873752,0.17158556,0.86684173,False,2048
Tmx3,0.0,0.96025586,0,1.5433403,2.0552845,0.75091326,False,7302
Gm45871,0.0,0.07779502,0,0.083505504,0.103853896,0.80406713,False,1243
Ighmbp2,0.0,0.073091574,0,0.0782886,0.097238876,0.80511624,False,1163
Mrpl21,0.0,1.001458,0,2.1070063,2.1918,0.9613131,False,7539
Cpt1a,0.0,0.06881144,0,0.102931745,0.09122883,1.1282809,False,40
Tesmin,0.0,0.0010347585,0,0.0010337364,0.0011061648,0.934523,False,3
Gal,1.0,0.0037157235,1,0.005959852,0.0042035594,1.4178109,True,51
Ppp6r3,0.0,0.90155685,0,1.3238456,1.8689336,0.7083428,False,7138
Lrp5,0.0,0.049856544,0,0.057627097,0.064427495,0.8944488,False,63
1810055G02Rik,0.0,0.16283336,0,0.1881595,0.22228463,0.84648,False,2310
Kmt5b,0.0,0.59762007,0,0.8113189,1.0475628,0.7744823,False,5577
Chka,0.0,1.6609285,0,4.402758,4.9663754,0.88651335,False,8796
Tcirg1,0.0,0.15196839,0,0.19219145,0.20709467,0.9280367,False,739
Ndufs8,0.0,1.4428766,0,3.5241709,3.9277937,0.89723927,False,8153
Aldh3b1,0.0,0.062038474,0,0.093281806,0.081720434,1.1414747,False,221
Unc93b1,1.0,0.44659236,1,1.5368112,0.71568817,2.1473196,True,217
Aldh3b3,0.0,0.0023517238,0,0.002440377,0.0026019528,0.93790203,False,49
Aldh3b2,0.0,0.05423075,0,0.06662615,0.070628956,0.9433263,False,988
Acy3,0.0,0.010159447,0,0.010903366,0.012085709,0.9021702,False,70
Nudt8,0.0,0.0008466206,0,0.0008459436,0.00089956616,0.94039065,False,14
Nudt8.1,0.0,0.053101923,0,0.055364437,0.069022395,0.80212283,False,835
Doc2g,0.0,0.01744979,0,0.018180909,0.021207066,0.8573043,False,276
Ndufv1,0.0,1.6938525,0,6.458057,5.134564,1.2577615,False,8294
Gstp1,0.0,0.8057006,0,1.8621049,1.5855565,1.1744173,False,5879
Gstp2,0.0,0.005926344,0,0.0058914996,0.006863383,0.8583959,False,66
Cdk2ap2,0.0,0.64912283,0,0.99089634,1.1717381,0.84566367,False,5566
Pitpnm1,0.0,0.4368562,0,0.63784003,0.69585544,0.9166272,False,5192
Aip,0.0,1.3131086,0,3.010472,3.364703,0.8947215,False,8345
Cabp4,0.0,0.0011288275,0,0.0011276063,0.0012101837,0.93176454,False,5
Gpr152,0.0,0.0034805513,0,0.0034686,0.0039249645,0.8837278,False,62
Coro1b,0.0,0.35073608,0,0.40778744,0.5293193,0.7703997,False,3291
Ptprcap,0.0,0.005032689,0,0.0062305504,0.005779982,1.0779532,False,40
Rps6kb2,0.0,0.3390245,0,0.41092715,0.5081474,0.808677,False,4140
Carns1,0.0,0.0507502,0,0.06087679,0.06568791,0.9267579,False,609
Gm17552,0.0,0.005785241,0,0.0058461153,0.0066919276,0.87360716,False,81
Tbc1d10c,0.0,0.0078077232,0,0.00812342,0.009168179,0.8860451,False,118
Ppp1ca,0.0,3.1476882,0,11.463511,14.933413,0.7676418,False,9494
Rad9a,0.0,0.07299751,0,0.07397497,0.09710672,0.76179045,False,935
Clcf1,0.0,0.0315131,0,0.04952428,0.039308503,1.2598872,False,48
Pold4,0.0,0.40934104,0,0.50077635,0.64076906,0.7815239,False,3400
Ssh3,0.0,0.054983303,0,0.05864179,0.07170114,0.8178642,False,877
Ankrd13d,0.0,0.4110343,0,0.5764333,0.6441161,0.89492136,False,5187
Grk2,0.0,1.1105781,0,2.1906412,2.5741994,0.850999,False,7981
Kdm2a,0.0,1.1296741,0,1.911547,2.644005,0.722974,False,7806
Rhod,0.0,0.01302855,0,0.014646806,0.015661763,0.9351952,False,9
Syt12,0.0,0.13973942,0,0.19481817,0.1898781,1.026017,False,2097
Pcx,0.0,0.11579888,0,0.12290231,0.1570701,0.7824679,False,1340
Lrfn4,0.0,0.2057288,0,0.24215156,0.2863782,0.8455657,False,3049
Rce1,0.0,0.2661681,0,0.29881254,0.3835877,0.7789941,False,3326
Gm960,0.0,0.017308688,0,0.017574336,0.021031322,0.83562684,False,291
Sptbn2,0.0,1.6621044,0,5.6789536,4.972332,1.1421107,False,9041
Gm21992,0.0,0.015051032,0,0.015389636,0.018205725,0.84531856,False,208
Rbm4b,0.0,1.5809228,0,3.064253,4.5700073,0.6705138,False,8638
Rbm4,0.0,0.14571281,0,0.16061062,0.19833025,0.809814,False,2163
Rbm14,0.0,0.23785335,0,0.27385587,0.33724305,0.812043,False,3051
Ccs,0.0,0.3617892,0,0.44549,0.5496203,0.8105414,False,3700
Ccdc87,0.0,0.016838342,0,0.017402252,0.020445185,0.8511663,False,317
Ctsf,0.0,0.43144724,0,0.5153967,0.6849166,0.7524956,False,3785
Actn3,0.0,0.0034805513,0,0.0034686,0.0039249645,0.8837278,False,68
Zdhhc24,0.0,0.1671135,0,0.19347346,0.22833164,0.8473353,False,2425
Bbs1,0.0,0.30186728,0,0.41865548,0.44285336,0.94535923,False,4118
Dpp3,0.0,0.23409058,0,0.26744738,0.33118424,0.8075486,False,3020
Peli3,0.0,0.041249234,0,0.043688826,0.052526705,0.831745,False,688
Mrpl11,0.0,1.7378298,0,4.438225,5.363655,0.8274628,False,8923
Npas4,1.0,2.1753917,1,27.100515,7.8813324,3.4385703,True,6672
Slc29a2,0.0,0.060439304,0,0.06563196,0.079462536,0.8259485,False,887
B4gat1,0.0,1.0784065,0,2.4880667,2.45847,1.0120386,False,7584
Brms1,0.0,0.3545459,0,0.4537833,0.53627974,0.84616905,False,4411
Rin1,0.0,0.30332533,0,0.48696402,0.44534835,1.0934452,False,4242
Cd248,1.0,0.05747613,1,0.12322503,0.07525356,1.6374644,True,161
Tmem151a,0.0,2.987818,0,12.53781,13.637358,0.9193724,False,9524
Yif1a,0.0,0.20375335,0,0.23026061,0.283301,0.8127772,False,1707
Cnih2,0.0,2.2841353,0,8.474438,8.567833,0.98909926,False,9418
Rab1b,0.0,1.0450591,0,2.0102932,2.3410957,0.8586976,False,7770
Klc2,0.0,1.02173,0,2.3057365,2.2606115,1.0199615,False,8044
Pacs1,0.0,0.6423028,0,1.0899677,1.155006,0.94369006,False,6402
Sf3b2,0.0,2.3775928,0,6.3862033,9.179167,0.695728,False,9306
Gal3st3,0.0,0.108508535,0,0.13286316,0.1468205,0.904936,False,1813
Cst6,0.0,0.49978834,0,0.8963899,0.82797825,1.0826249,False,5795
Banf1,0.0,1.2638164,0,2.4050448,3.1618161,0.760653,False,8308
Eif1ad,0.0,0.85433424,0,1.48212,1.726292,0.858557,False,7317
Sart1,0.0,0.3694088,0,0.45083082,0.56381476,0.7996081,False,4238
4930481A15Rik,0.0,0.038474202,0,0.039723806,0.048704673,0.8156056,False,427
Drap1,0.0,2.1643856,0,5.1109347,7.813353,0.6541282,False,9202
AI837181,0.0,0.6428202,0,0.95877594,1.156273,0.82919514,False,6404
Fosl1,0.0,0.002069517,0,0.0020653312,0.0022750008,0.90783757,False,39
Ccdc85b,0.0,0.6817177,0,1.2108741,1.2527992,0.9665349,False,6670
Fibp,0.0,0.6781431,0,1.0210035,1.2438083,0.82086885,False,6052
Ctsw,0.0,0.0027279996,0,0.0030029058,0.0030403594,0.9876812,False,7
Efemp2,0.0,0.062367715,0,0.07033398,0.08218369,0.85581434,False,503
Mus81,0.0,0.25605568,0,0.31702882,0.36692393,0.8640179,False,3419
Cfl1,0.0,11.874747,0,149.39029,156.95992,0.95177346,False,9839
Snx32,0.0,0.72545975,0,1.2439562,1.3653724,0.91107464,False,6661
1700020D05Rik,0.0,0.016273929,0,0.016292062,0.019740641,0.8253055,False,235
Ap5b1,0.0,0.008278068,0,0.008304001,0.009749902,0.8517009,False,99
Rnaseh2c,0.0,0.9298716,0,1.4371796,1.9575897,0.7341577,False,6968
Kat5,0.0,0.48831195,0,0.67348754,0.80323714,0.83846664,False,5456
Rela,0.0,0.2129721,0,0.23281573,0.2977067,0.7820306,False,1580
Sipa1,0.0,0.25793707,0,0.37730354,0.37002486,1.0196708,False,1151
Pcnx3,0.0,0.36790368,0,0.42992744,0.56099737,0.7663627,False,4175
Map3k11,0.0,0.14115046,0,0.16055538,0.19187059,0.83679,False,1159
Kcnk7,0.0,0.010018343,0,0.010482883,0.011910339,0.88014984,False,136
Ehbp1l1,0.0,0.7076807,0,1.3065021,1.3190016,0.9905236,False,6663
Fam89b,0.0,0.026339307,0,0.026869709,0.032526456,0.8260878,False,405
Sssca1,0.0,0.9615258,0,1.8462149,2.0594237,0.8964716,False,7451
Ltbp3,0.0,0.07266827,0,0.08959208,0.09664418,0.92703027,False,410
Scyl1,0.0,0.371102,0,0.45286947,0.5669922,0.7987225,False,4247
Malat1,0.0,284.15677,0,56688.816,67689.87,0.83747864,False,9945
Neat1,1.0,1.1032877,1,7.067788,2.5477655,2.7741127,True,1314
Frmd8os,0.0,0.0011758619,0,0.0011745346,0.0012624327,0.93037397,False,9
Frmd8,1.0,0.2342317,1,0.48351488,0.33141094,1.4589586,True,710
Slc25a45,0.0,0.0439302,0,0.05084521,0.0562177,0.9044342,False,48
Tigd3,0.0,0.0145806875,0,0.014839134,0.017611902,0.84256285,False,232
Dpf2,0.0,0.4535064,0,0.5404182,0.7299159,0.7403842,False,4612
Gm42067,0.0,0.06660082,0,0.0719517,0.088126265,0.8164615,False,1025
Cdc42ep2,1.0,0.15822397,1,0.43065542,0.21582557,1.9953865,True,548
Pola2,0.0,0.043412823,0,0.046892285,0.055506703,0.844804,False,534
Capn1,0.0,0.19166549,0,0.24590607,0.2646454,0.9291909,False,2965
Gm10814,0.0,0.01345186,0,0.014118193,0.016192207,0.8719128,False,264
Syvn1,0.0,0.28023142,0,0.33322585,0.40668282,0.8193752,False,3518
Mrpl49,0.0,0.6883966,0,1.0772637,1.2696738,0.8484571,False,6680
Fau,0.0,15.545694,0,129.61923,256.42932,0.5054774,False,9826
Znhit2,0.0,0.46408918,0,0.66725457,0.75191873,0.8874025,False,5424
Tm7sf2,0.0,0.11970274,0,0.13472985,0.16244106,0.8294076,False,1895
Vps51,0.0,0.09270495,0,0.102929376,0.12480291,0.8247354,False,1337
Zfpl1,0.0,0.36813885,0,0.4586819,0.56143713,0.8169782,False,4325
Naaladl1,0.0,0.00051737926,0,0.0005171359,0.0005412659,0.9554193,False,9
Sac3d1,0.0,0.35986078,0,0.5037491,0.5460544,0.92252535,False,4491
Snx15,0.0,0.66868913,0,1.0398988,1.220158,0.8522656,False,6270
Arl2,0.0,1.0619915,0,1.9856206,2.4003572,0.82721883,False,7592
Ppp2r5b,0.0,0.80537134,0,1.3977717,1.5846232,0.8820846,False,7283
Atg2a,0.0,0.23202108,0,0.26239136,0.32786378,0.800306,False,3033
Ehd1,0.0,0.3060063,0,0.3750293,0.44996133,0.8334701,False,3372
Cdc42bpg,0.0,0.0070551713,0,0.0071938722,0.0082412595,0.8729093,False,42
Men1,0.0,0.35708573,0,0.46298236,0.54094124,0.8558829,False,4409
Map4k2,0.0,0.4350689,0,0.574582,0.6922354,0.83003837,False,4470
Gm14966,0.0,0.025351582,0,0.02574485,0.031244332,0.8239846,False,339
Sf1,0.0,1.1658906,0,2.0644357,2.778708,0.74294806,False,8136
Pygm,0.0,0.0219651,0,0.027222121,0.026878309,1.0127915,False,105
Rasgrp2,1.0,0.21236067,1,0.5046186,0.29674816,1.7004945,True,320
Nrxn2,0.0,4.574338,0,26.762829,28.655443,0.93395275,False,9749
Gm14964,0.0,0.049433235,0,0.08226932,0.06383212,1.288839,False,114
Rps6ka4,0.0,0.22284935,0,0.258238,0.31325302,0.82437515,False,2790
Ccdc88b,0.0,0.060486335,0,0.077526554,0.07952911,0.97481984,False,504
Prdx5,0.0,5.761253,0,45.570656,42.997524,1.0598437,False,9632
Trmt112,0.0,1.2654155,0,2.3916867,3.1682963,0.754881,False,8158
Esrra,0.0,0.22157942,0,0.2508532,0.3112439,0.80596995,False,2821
Catsperz,0.0,0.07873572,0,0.09492928,0.10517886,0.9025509,False,1420
Kcnk4,0.0,0.051408682,0,0.056011774,0.066619314,0.8407738,False,985
Gpr137,0.0,0.52062464,0,0.76482624,0.87352604,0.875562,False,5727
Bad,0.0,0.91942996,0,1.5874404,1.9246191,0.8248076,False,7523
Plcb3,0.0,0.04044965,0,0.04436563,0.051424384,0.8627353,False,53
Ppp1r14b,0.0,0.71953344,0,1.420347,1.349813,1.0522547,False,3776
Fkbp2,0.0,3.5931048,0,15.618201,18.807087,0.8304423,False,9623
Vegfb,0.0,0.8579559,0,1.3938395,1.7370129,0.80243474,False,6895
Dnajc4,0.0,0.32693663,0,0.37546864,0.4866148,0.77159315,False,3808
Nudt22,0.0,0.06542496,0,0.0675444,0.08647597,0.7810771,False,557
Trpt1,0.0,0.09637364,0,0.10392899,0.12989895,0.80007565,False,1291
Fermt3,0.0,0.1302855,0,0.22723937,0.17682481,1.2851102,False,87
Stip1,0.0,1.3954659,0,3.2237499,3.717463,0.86719084,False,8540
Macrod1,0.0,0.05851089,0,0.066002466,0.0767261,0.8602349,False,513
Flrt1,0.0,0.72287285,0,1.5388131,1.3585676,1.1326733,False,6447
Otub1,0.0,2.8656225,0,11.941349,12.681676,0.9416223,False,9512
Cox8a,0.0,19.362118,0,364.58914,383.8689,0.94977516,False,9860
Naa40,0.0,0.26052397,0,0.32182303,0.37429616,0.8598085,False,3567
Rcor2,0.0,0.10737971,0,0.1263336,0.14523363,0.8698646,False,1751
Mark2,0.0,1.4859602,0,3.5584693,4.123177,0.8630407,False,8793
Gm17227,0.0,0.034664407,0,0.035251755,0.043509766,0.8102033,False,568
Spindoc,0.0,0.17826067,0,0.20575692,0.24446781,0.8416524,False,2545
1700105P06Rik,0.0,0.010488688,0,0.01056731,0.012494979,0.8457245,False,185
2700081O15Rik,0.0,0.19580452,0,0.24571335,0.27099425,0.90671057,False,2578
Rtn3,0.0,13.460374,0,252.44478,197.11974,1.2806672,False,9900
Atl3,0.0,0.13216688,0,0.14104474,0.17939168,0.786239,False,1632
Pla2g16,1.0,0.49066365,1,2.3295107,0.80828583,2.8820384,True,175
Lgals12,0.0,0.0014110343,0,0.0014091096,0.0015255453,0.923676,False,24
Slc22a29,0.0,0.0015521377,0,0.0016438748,0.0016846261,0.97580993,False,29
Slc22a30,0.0,0.00014110343,0,0.00014109016,0.00014249307,0.99015456,False,3
Slc22a8,1.0,0.24250975,1,1.1958429,0.34477842,3.4684389,True,83
Slc22a6,1.0,0.0039038616,1,0.016400563,0.0044269543,3.7047057,True,4
Chrm1,0.0,1.0488688,0,2.8849587,2.3543682,1.2253643,False,7958
Slc3a2,0.0,1.4203471,0,3.21441,3.8272147,0.8398823,False,6949
Wdr74,0.0,0.30323127,0,0.38862032,0.44518712,0.872937,False,3987
1700092M07Rik,0.0,0.0007995861,0,0.0007989843,0.0008480966,0.94209117,False,11
Stx5a,0.0,0.8563567,0,1.2411718,1.7322747,0.7164983,False,7219
Nxf1,0.0,1.3455153,0,2.2780735,3.5015202,0.6505956,False,8223
Taf6l,0.0,0.22651803,0,0.24567682,0.3190764,0.7699624,False,2391
Polr2g,0.0,2.402615,0,7.834601,9.346158,0.8382697,False,9346
Zbtb3,0.0,0.024457928,0,0.025177887,0.030087648,0.83681804,False,404
Ttc9c,0.0,0.32594892,0,0.42046914,0.48486814,0.86718243,False,4027
Hnrnpul2,0.0,1.8197168,0,5.2522097,5.803196,0.9050546,False,9048
Gng3,0.0,5.24298,0,38.319885,36.41207,1.0523951,False,9647
Bscl2,0.0,0.86609286,0,1.4894528,1.7612283,0.8456898,False,7121
Lrrn4cl,0.0,0.008889516,0,0.008810907,0.010508002,0.83849496,False,149
Ubxn1,0.0,1.4805042,0,2.5188696,4.0982194,0.6146254,False,8126
Uqcc3,0.0,1.0837684,0,1.955118,2.4775913,0.78912044,False,7907
Lbhd1,0.0,0.041249234,0,0.043500677,0.052526705,0.8281631,False,682
1810009A15Rik,0.0,0.021918066,0,0.021626819,0.026818197,0.8064233,False,330
Ints5.1,0.0,0.0754433,0,0.08123184,0.10054456,0.80791885,False,1010
Ganab,0.0,0.63482434,0,0.90389353,1.136732,0.7951686,False,6025
B3gat3,0.0,1.7242368,0,4.548928,5.2923117,0.8595351,False,9003
Rom1,0.0,0.020883307,0,0.022141477,0.025503313,0.86818045,False,74
Eml3,0.0,0.036404684,0,0.0383736,0.045870785,0.83655864,False,124
Gm10353,0.0,0.022717653,0,0.023519631,0.02784399,0.84469336,False,367
Mta2,0.0,0.21593527,0,0.23516656,0.302356,0.77778035,False,2539
Tut1,0.0,0.08494426,0,0.09080859,0.11394405,0.7969577,False,1294
Eef1g,0.0,4.4948497,0,20.134369,27.789333,0.7245359,False,9681
Ahnak,1.0,0.35355815,1,1.7423003,0.5344715,3.259856,True,1505
Asrgl1,0.0,0.5651192,0,1.0532969,0.9727708,1.0827801,False,3756
Pcna-ps2,0.0,0.00315131,0,0.0031415268,0.0035364518,0.88832736,False,48
Incenp,0.0,0.11038992,0,0.15691039,0.14947453,1.0497466,False,1574
Fth1,0.0,52.282394,0,2327.6128,2472.8647,0.94126177,False,9940
Best1,0.0,0.012464136,0,0.013250094,0.014955926,0.88594276,False,214
Rab3il1,0.0,0.15493156,0,0.2511597,0.21122946,1.1890373,False,562
Fads3,0.0,0.20210715,0,0.24894382,0.28074175,0.886736,False,2891
Fads2,0.0,0.0287851,0,0.029745227,0.035718393,0.8327706,False,400
Fads1,0.0,0.5480457,0,0.82540786,0.93436253,0.88339144,False,5528
