,Selected,vst_mean,vst_variable,vst_variance,vst_variance_expected,vst_variance_standardized,highly_variable,n_cells
Taf1d,0.0,1.0575712,0,1.4119191,1.4363142,0.9830155,False,5783
Cep295,0.0,0.65427285,0,0.7778019,0.8244755,0.9433899,False,4335
Gm16568,0.0,0.0018990504,0,0.0018956335,0.0020358346,0.93113333,False,17
Smco4,0.0,0.024587706,0,0.02938339,0.029580059,0.9933513,False,198
Deup1,0.0,0.0003998001,0,0.0003996802,0.00040641014,0.9834406,False,3
Slc36a4,0.0,0.9502249,0,1.2006409,1.2649778,0.94913995,False,5485
Fat3,1.0,1.5295352,1,5.315326,2.2783191,2.3330033,True,5271
Chordc1,0.0,2.254073,0,3.304293,3.8224287,0.86444855,False,8094
Naalad2,0.0,0.004697651,0,0.0046760505,0.0052203992,0.8957266,False,39
Zfp558,0.0,0.0035982009,0,0.0037855322,0.0039565233,0.95678246,False,34
Zfp317,0.0,0.4063968,0,0.43398547,0.48890647,0.8876656,False,3126
Olfr859,0.0,0.00029985007,0,0.00029979012,0.00030216397,0.99214387,False,3
Olfr873,0.0,0.0014992504,0,0.0016970723,0.0015935529,1.0649613,False,14
Olfr18,0.0,0.0011994003,0,0.0011980815,0.0012649902,0.9471074,False,11
Zfp560,0.0,1.0226886,0,1.1275339,1.3796246,0.8172759,False,5984
Zfp26,0.0,0.45597202,0,0.48599118,0.5536952,0.8777232,False,3428
Gm26733,0.0,0.074162915,0,0.07706629,0.09020631,0.85433364,False,683
Zfp426,0.0,0.54912543,0,0.6328573,0.6784162,0.93284523,False,3862
Zfp266,0.0,1.0165917,0,1.1272737,1.369833,0.82292783,False,5929
Zfp846,0.0,1.0975512,0,1.4457008,1.5025084,0.96219146,False,5881
Fbxl12os,0.0,0.09855072,0,0.10144232,0.1190193,0.8523182,False,895
Gm26521,0.0,0.04617691,0,0.04804741,0.056098968,0.8564758,False,427
Fbxl12,0.0,0.3106447,0,0.32172295,0.36708695,0.87642163,False,2514
Ubl5,0.0,13.1846075,0,39.35886,59.155903,0.6653412,False,9288
Pin1,0.0,4.521439,0,7.7893496,10.545626,0.7386332,False,9035
Olfm2,0.0,2.0509746,0,3.418233,3.360947,1.0170447,False,7320
Col5a3,0.0,0.025787106,0,0.029123044,0.031060543,0.93762183,False,226
A230050P20Rik,0.0,1.2888556,0,1.5461023,1.831468,0.8441875,False,6626
Angptl6,0.0,0.77461267,0,0.8793234,0.9985967,0.8805591,False,5004
Ppan,0.0,0.31534234,0,0.333676,0.372918,0.89477044,False,2557
Eif3g,0.0,1.7370315,0,2.9685256,2.6903965,1.1033784,False,7052
Dnmt1,0.0,0.69085455,0,0.7509809,0.87669605,0.85660356,False,4682
S1pr2,0.0,0.010194902,0,0.010891655,0.0117892455,0.9238636,False,82
Mrpl4,0.0,1.2106947,0,1.4498056,1.694383,0.855654,False,6450
Icam1,1.0,0.03348326,1,0.090941936,0.040516216,2.2445812,True,157
Gm47079,0.0,0.022488756,0,0.02518393,0.026991526,0.93303096,False,206
Icam4,0.0,0.12693653,0,0.14881954,0.15179192,0.980418,False,1064
Icam5,0.0,2.2805598,0,3.7210584,3.8842804,0.95797884,False,7909
Gm26592,0.0,0.004097951,0,0.004081566,0.0045303027,0.90094763,False,39
Zglp1,0.0,0.012793603,0,0.01283111,0.014981591,0.8564584,False,126
Gm49373,0.0,0.019890055,0,0.02049599,0.023787344,0.86163425,False,191
Gm38431,0.0,0.0028985508,0,0.002890438,0.0031605363,0.91454035,False,28
Fdx1l,0.0,0.014992503,0,0.014769205,0.017713912,0.833763,False,146
Raver1,0.0,0.025687156,0,0.026229348,0.030937118,0.8478278,False,245
1700084C06Rik,0.0,0.008895552,0,0.009217143,0.010195732,0.90401965,False,87
Tyk2,0.0,0.19770116,0,0.20301351,0.23216291,0.8744442,False,1697
Cdc37,0.0,2.8695652,0,5.4842844,5.366582,1.0219325,False,8364
Pde4a,0.0,2.9951024,0,6.1338224,5.709822,1.0742581,False,8276
Gm16754,0.0,0.030984508,0,0.03382595,0.03745374,0.9031394,False,282
Keap1,0.0,1.3306347,0,1.7823131,1.9064419,0.9348898,False,6581
S1pr5,0.0,0.023188407,0,0.024252327,0.027854156,0.87068975,False,206
Atg4d,0.0,0.37171414,0,0.37870803,0.4440761,0.8527999,False,2968
Kri1,0.0,0.4563718,0,0.48942485,0.5542217,0.88308495,False,3428
Cdkn2d,0.0,3.0672665,0,4.8764224,5.911322,0.82492924,False,8592
Ap1m2,0.0,0.0059970017,0,0.0059616333,0.006733998,0.8853037,False,58
Gm39302,0.0,0.005397301,0,0.0053687072,0.006031049,0.890178,False,52
Slc44a2,0.0,0.3812094,0,0.41943896,0.45629433,0.9192289,False,2893
Gm36198,0.0,0.00059970014,0,0.00059940043,0.0006176261,0.97049075,False,6
Ilf3,0.0,1.11994,0,1.3124822,1.539923,0.85230386,False,6160
Gm16853,0.0,0.028885556,0,0.030253107,0.03487696,0.86742383,False,273
Qtrt1,0.0,0.2821589,0,0.2931293,0.33208457,0.88269466,False,2308
Dnm2,0.0,0.26566717,0,0.28447187,0.31214875,0.91133434,False,2141
Tmed1,0.0,0.36591703,0,0.38158515,0.4366441,0.8739042,False,2883
AB124611,0.0,0.0010994503,0,0.0010983513,0.0011560223,0.9501125,False,10
Carm1,0.0,0.93153423,0,1.155348,1.235868,0.93484735,False,5505
Yipf2,0.0,0.3496252,0,0.36915344,0.41589364,0.887615,False,2771
Timm29,0.0,1.0681659,0,1.2938335,1.4537747,0.88998216,False,5977
Smarca4,0.0,1.8990505,0,2.5389886,3.0299284,0.8379698,False,7735
Gm26511,0.0,0.06876562,0,0.07084059,0.08366375,0.8467298,False,637
Ldlr,1.0,1.0402799,1,1.9303046,1.4080638,1.3708929,True,5025
Spc24,0.0,0.14302848,0,0.15836927,0.16984265,0.932447,False,1234
Kank2,0.0,0.0071964017,0,0.007745088,0.00815576,0.9496463,False,59
Dock6,0.0,0.10344828,0,0.124143444,0.12466145,0.99584466,False,850
Rab3d,0.0,0.22398801,0,0.25880077,0.26275268,0.98495954,False,1830
Tmem205,0.0,1.2005997,0,1.778928,1.6769644,1.0608026,False,5955
Ccdc159,0.0,0.123438284,0,0.13120289,0.14781041,0.88764304,False,1098
Plppr2,0.0,2.563818,0,4.173181,4.5709662,0.9129756,False,8290
Swsap1,0.0,0.15572214,0,0.17107007,0.18413882,0.9290277,False,1338
Epor,0.0,0.12093953,0,0.13471243,0.14494221,0.9294217,False,1046
Rgl3,0.0,0.004497751,0,0.004477969,0.0049901092,0.8973689,False,39
Ccdc151,0.0,0.09265368,0,0.091674335,0.11219803,0.81707615,False,850
Prkcsh,0.0,0.9896052,0,1.1502318,1.3268499,0.8668892,False,5780
Elavl3,0.0,8.012394,0,26.849506,25.883465,1.0373228,False,9272
Zfp653,0.0,0.32113943,0,0.3417812,0.38013372,0.89910775,False,2580
Gm16845,0.0,0.020689655,0,0.021463139,0.024773458,0.86637634,False,193
Ecsit,0.0,0.86826587,0,1.0971986,1.1380367,0.96411526,False,5173
Cnn1,0.0,0.0029985008,0,0.0031897286,0.0032738252,0.9743125,False,26
Elof1,0.0,2.4951525,0,3.070873,4.4001784,0.6978974,False,8478
Acp5,0.0,0.0016991504,0,0.0018963529,0.0018140359,1.0453779,False,14
Pigyl,0.0,1.7893053,0,2.1157393,2.7983277,0.7560727,False,7665
Zfp872,0.0,0.0031984008,0,0.0031884897,0.0035007624,0.91079867,False,30
Zfp809,0.0,0.13023488,0,0.13507636,0.15551734,0.86856145,False,1148
Zfp599,0.0,0.12203898,0,0.13314578,0.146207,0.9106662,False,1075
Zfp810,0.0,0.24787606,0,0.26642016,0.29091817,0.91579074,False,2064
Anln,1.0,0.010294853,1,0.015787648,0.011912361,1.3253164,True,64
Rp9,0.0,3.4273863,0,5.34991,6.960282,0.768634,False,8857
9530077C05Rik,0.0,0.15812095,0,0.16052106,0.18687648,0.8589688,False,1403
Bbs9,0.0,0.23828086,0,0.25389227,0.27956578,0.9081666,False,1978
Bmper,0.0,0.04427786,0,0.051317964,0.053761162,0.9545546,False,384
Npsr1,0.0,0.008895552,0,0.010416663,0.010195732,1.0216689,False,79
Dpy19l1,0.0,2.744028,0,6.136491,5.03288,1.2192802,False,8006
Dpy19l2,0.0,0.0057971017,0,0.0057640714,0.0064989035,0.8869298,False,56
Herpud2,0.0,0.9394303,0,1.1114849,1.2481502,0.8905057,False,5555
Gm29642,0.0,0.0012993503,0,0.0012977917,0.0013742492,0.9443642,False,11
Sept7,1.0,20.130434,1,179.201,123.29917,1.4533836,True,9343
Eepd1,0.0,0.28645676,0,0.32377198,0.33732247,0.9598292,False,2271
Gm48362,0.0,0.00049975014,0,0.0004995503,0.0005116268,0.97639596,False,5
Gm30313,0.0,0.0030984508,0,0.003289079,0.0033872281,0.97102386,False,30
Gm48393,0.0,0.030284857,0,0.030770062,0.036595378,0.8408182,False,282
B3gat1,0.0,2.7085457,0,5.711927,4.9403358,1.156182,False,7760
Glb1l2,0.0,0.004697651,0,0.0046760505,0.0052203992,0.8957266,False,45
Acad8,0.0,0.3430285,0,0.3575296,0.40755826,0.87724787,False,2756
Thyn1,0.0,1.5393304,0,2.0571544,2.2972093,0.89550155,False,7032
Vps26b,0.0,1.3424288,0,1.7717752,1.9278188,0.91905695,False,6634
Ncapd3,0.0,0.4387806,0,0.495777,0.53112304,0.9334504,False,3263
Jam3,0.0,0.9485257,0,1.1885736,1.2623259,0.9415743,False,5472
Gm48796,0.0,0.016491754,0,0.017420918,0.01958383,0.88955617,False,153
Igsf9b,0.0,3.4926536,0,8.211387,7.1577716,1.1471987,False,8434
Spata19,0.0,0.011594203,0,0.012860363,0.013510919,0.9518496,False,107
Opcml,0.0,12.648276,0,66.617485,55.12972,1.208377,False,9286
Ntm,1.0,4.4771614,1,33.892246,10.389081,3.2622948,True,6935
Gm15520,0.0,0.026286857,0,0.027197776,0.031677406,0.858586,False,246
Snx19,0.0,0.5277361,0,0.60291415,0.6494475,0.9283494,False,3776
Adamts15,0.0,0.010394802,0,0.0110874595,0.012035495,0.92123,False,97
Adamts8,0.0,0.024687655,0,0.028478824,0.029703384,0.9587737,False,223
Gm29724,0.0,0.005597201,0,0.005566429,0.0062645306,0.88856286,False,55
Zbtb44,0.0,1.2004998,0,1.7640741,1.6767923,1.0520529,False,6113
St14,0.0,0.0014992504,0,0.0014971523,0.0015935529,0.9395058,False,11
Aplp2,0.0,8.832884,0,23.877907,30.330914,0.7872465,False,9322
CT025678.1,0.0,0.026886556,0,0.031564128,0.032416906,0.9736933,False,238
Prdm10,0.0,0.3346327,0,0.36521888,0.39700687,0.91993093,False,2652
Nfrkb,0.0,0.5526237,0,0.61410874,0.6831746,0.89890444,False,3955
Gm31408,0.0,0.0030984508,0,0.003089159,0.0033872281,0.91200215,False,31
Barx2,0.0,0.12673663,0,0.1834564,0.15156533,1.2104114,False,960
Arhgap32,1.0,5.1923037,1,17.647942,13.035307,1.353857,True,8908
Kcnj5,1.0,0.004997501,1,0.0073720636,0.0055667637,1.3242997,True,31
Fli1,1.0,0.010994502,1,0.019071432,0.012774124,1.4929738,True,23
Ets1,1.0,0.026586706,1,0.043475404,0.032047253,1.3566031,True,153
Kirrel3,1.0,0.17271364,1,0.31203026,0.20363156,1.5323277,True,1128
Kirrel3os,0.0,0.0011994003,0,0.0011980815,0.0012649902,0.9471074,False,10
St3gal4,0.0,0.058770616,0,0.06231936,0.07151033,0.87147355,False,514
Dcps,0.0,0.21769115,0,0.23929115,0.25537333,0.9370248,False,1796
Tirap,0.0,0.054972515,0,0.061152052,0.06688955,0.91422427,False,482
Gm39318,0.0,0.0019990006,0,0.001995204,0.002147249,0.92919075,False,19
Srpr,0.0,0.8447776,0,1.0215853,1.1024406,0.926658,False,5172
Foxred1,0.0,0.41609195,0,0.47988898,0.5015102,0.95688766,False,3123
Fam118b,0.0,0.22728635,0,0.23382156,0.266624,0.8769712,False,1929
Rpusd4,0.0,0.13183409,0,0.13485715,0.15731597,0.85723746,False,1166
4933422A05Rik,0.0,0.0009995003,0,0.0009986011,0.0010474215,0.95338994,False,9
Cdon,0.0,0.15492254,0,0.16971911,0.18322955,0.926265,False,1333
Ddx25,0.0,0.74192905,0,0.9681788,0.9508559,1.0182182,False,4609
Pus3,0.0,0.1746127,0,0.18132263,0.20580003,0.88106227,False,1535
Hyls1,0.0,0.089755125,0,0.10189923,0.108820565,0.9363968,False,786
Pate2,0.0,0.020989506,0,0.0215506,0.025143176,0.85711527,False,197
Pate4,0.0,0.0016991504,0,0.0018963529,0.0018140359,1.0453779,False,15
Pate1,0.0,0.0024987506,0,0.0026926761,0.0027083645,0.99420744,False,24
9230113P08Rik,0.0,0.0059970017,0,0.0061615533,0.006733998,0.91499186,False,58
Acrv1,0.0,0.00059970014,0,0.00059940043,0.0006176261,0.97049075,False,5
Chek1,0.0,0.029785108,0,0.030500203,0.035981942,0.8476531,False,276
Stt3a,0.0,0.7794103,0,0.90425414,1.0056198,0.89920086,False,4965
Ei24,0.0,2.9111445,0,4.0535793,5.479226,0.73980874,False,8669
Fez1,1.0,5.0849576,1,18.35044,12.62212,1.4538317,True,8736
Pknox2,0.0,0.77491254,0,1.1116656,0.9990355,1.112739,False,4631
Gm3896,0.0,0.0010994503,0,0.0010983513,0.0011560223,0.9501125,False,10
Tmem218,0.0,0.5275362,0,0.61312115,0.6491777,0.9444581,False,3748
Slc37a2,0.0,0.018890554,0,0.021934194,0.022554059,0.97251654,False,140
Ccdc15,0.0,0.051374312,0,0.053338025,0.062487442,0.85357994,False,477
Gm34885,0.0,0.0012993503,0,0.0012977917,0.0013742492,0.9443642,False,12
Hepacam,1.0,0.020889556,1,0.035649147,0.02501994,1.4248295,True,88
Robo4,1.0,0.0018990504,1,0.0028952337,0.0020358346,1.422136,True,6
Robo3,1.0,0.04507746,1,0.077036195,0.05474551,1.4071691,True,336
Msantd2,0.0,0.3662169,0,0.38286498,0.43702796,0.8760652,False,2849
Esam,1.0,0.04137931,1,0.066860154,0.05019511,1.3320054,True,301
Vsig2,0.0,0.0032983508,0,0.0034877204,0.003614444,0.9649396,False,29
Nrgn,1.0,61.170013,1,1883.465,975.10736,1.9315462,True,9330
Siae,0.0,0.35952023,0,0.42101216,0.4284711,0.98259175,False,2753
Spa17,0.0,0.14172913,0,0.14764374,0.16838981,0.87679744,False,1257
Tbrg1,0.0,1.0721639,0,1.6139442,1.4603812,1.1051527,False,5609
Olfr145,0.0,0.00069965015,0,0.0006992305,0.0007242733,0.9654236,False,6
Olfr878,0.0,0.0008995502,0,0.0010987509,0.0009392283,1.1698443,False,8
Olfr889,1.0,0.024587706,1,0.10255412,0.029580059,3.467002,True,110
Olfr25,0.0,0.0013993003,0,0.001597402,0.0014837629,1.0765885,False,13
Olfr898,0.0,0.0021989006,0,0.0023942047,0.0023709696,1.0097998,False,21
Olfr912,0.0,0.0008995502,0,0.0008988309,0.0009392283,0.9569887,False,9
Vwa5a,0.0,0.046476763,0,0.051118385,0.05646805,0.90526205,False,385
Olfr920,0.0,0.0059970017,0,0.0061615533,0.006733998,0.91499186,False,54
Olfr959,0.0,0.00069965015,0,0.0006992305,0.0007242733,0.9654236,False,7
AW551984,1.0,0.057371315,1,0.08987094,0.069809794,1.2873685,True,431
Olfr967,0.0,0.0027986006,0,0.0027910476,0.0030473438,0.91589516,False,28
Olfr981,0.0,0.00049975014,0,0.0004995503,0.0005116268,0.97639596,False,5
Olfr986,0.0,0.004397801,0,0.004378898,0.0048750923,0.8982185,False,44
Zfp202,0.0,0.062068965,0,0.06322023,0.0755217,0.8371134,False,572
Scn3b,0.0,2.772214,0,4.886033,5.106956,0.95674074,False,8395
Gramd1b,0.0,1.8653673,0,2.9297931,2.958146,0.9904153,False,7450
1700110K17Rik,0.0,0.0008995502,0,0.0008988309,0.0009392283,0.9569887,False,9
Gm48284,0.0,0.0025987006,0,0.0025922065,0.0028212168,0.9188257,False,26
Clmp,1.0,0.22608696,1,0.41449332,0.26521572,1.5628536,True,1447
Gm48293,0.0,0.0003998001,0,0.0003996802,0.00040641014,0.9834406,False,4
Hspa8,1.0,24.417492,1,651.223,174.0653,3.741257,True,9321
Jhy,0.0,0.0015992004,0,0.0019966427,0.0017036384,1.1719873,False,13
Crtam,0.0,0.0007996002,0,0.0007990407,0.00083149207,0.96097213,False,7
Ubash3b,0.0,0.060869563,0,0.08955722,0.07406272,1.2092078,False,438
1700063D05Rik,0.0,0.015292354,0,0.017858883,0.018088125,0.98732644,False,133
Gm48742,0.0,0.0027986006,0,0.0027910476,0.0030473438,0.91589516,False,28
Gm48740,0.0,0.0019990006,0,0.001995204,0.002147249,0.92919075,False,20
CT025619.1,0.0,0.1908046,0,0.21339005,0.2242655,0.9515064,False,1570
Gm48784,0.0,0.010794602,0,0.011078986,0.012528015,0.88433695,False,102
Gm35835,0.0,0.022088956,0,0.024002234,0.026498638,0.9057912,False,202
Sorl1,1.0,4.0949526,1,17.009775,9.078114,1.8737127,True,8416
4930546K05Rik,0.0,0.00069965015,0,0.0006992305,0.0007242733,0.9654236,False,7
Sc5d,0.0,1.433783,0,2.0589147,2.0963862,0.9821256,False,6682
Tecta,0.0,0.0023988006,0,0.0023932855,0.002595691,0.9220225,False,23
Tbcel,0.0,0.74722636,0,0.93000156,0.95858914,0.9701775,False,4708
Grik4,0.0,0.5202399,0,0.6538536,0.63934124,1.0226989,False,3564
Arhgef12,0.0,3.0829585,0,5.833381,5.955536,0.97948885,False,8547
Tmem136,0.0,0.31824088,0,0.34033597,0.3765232,0.9038911,False,2553
Pou2f3,0.0,0.014992503,0,0.015768806,0.017713912,0.8901933,False,140
Oaf,0.0,0.003998001,0,0.005181935,0.004415385,1.173609,False,11
D630033O11Rik,0.0,0.0003998001,0,0.0003996802,0.00040641014,0.9834406,False,3
Nectin1,1.0,0.427986,1,1.350996,0.51701105,2.613089,True,2064
Gm3898,0.0,0.00029985007,0,0.00029979012,0.00030216397,0.99214387,False,3
Gm30373,0.0,0.0013993003,0,0.001597402,0.0014837629,1.0765885,False,13
Thy1,0.0,11.969815,0,56.30077,50.226925,1.120928,False,9333
Gm49380,0.0,0.0061969017,0,0.0061591156,0.006969739,0.8836938,False,59
Usp2,0.0,1.6383808,0,2.5717375,2.491174,1.0323396,False,6938
Rnf26,0.0,0.5408296,0,0.5848232,0.6671559,0.8765915,False,3934
Mfrp,0.0,0.00059970014,0,0.00059940043,0.0006176261,0.97049075,False,6
Gm26737,1.0,0.019890055,1,0.21641763,0.023787344,4.026974,True,97
Gm10687,0.0,0.008895552,0,0.009417063,0.010195732,0.9236279,False,80
Mcam,1.0,0.005397301,1,0.010366708,0.006031049,1.7188897,True,23
Cbl,0.0,1.3447276,0,1.9950055,1.931996,1.0326136,False,6431
Pdzd3,0.0,0.004497751,0,0.004677889,0.0049901092,0.93743217,False,43
Nlrx1,0.0,0.06876562,0,0.07403931,0.08366375,0.88496286,False,609
Abcg4,0.0,0.38750625,0,0.45248285,0.46442357,0.9742891,False,2906
Gm48604,0.0,0.08565717,0,0.09072289,0.10400197,0.8723189,False,766
Hinfp,0.0,0.38370815,0,0.42002642,0.45951793,0.91405886,False,2917
C2cd2l,0.0,1.9073464,0,3.1510506,3.0477,1.033911,False,7466
Dpagt1,0.0,0.18570715,0,0.19081928,0.21844818,0.873522,False,1604
H2afx,0.0,1.304148,0,1.9547659,1.8587728,1.0516433,False,6443
Hmbs,1.0,3.1950026,1,15.947476,6.2752724,2.54132,True,7128
Vps11,0.0,0.59370315,0,0.65447855,0.73956096,0.8849555,False,4161
Hyou1,0.0,0.37951025,0,0.43722507,0.45410416,0.9628299,False,2892
Slc37a4,0.0,0.27886057,0,0.292281,0.32807627,0.8908934,False,2299
Trappc4,0.0,2.6024988,0,3.9726248,4.668427,0.8509558,False,8314
Rps25,0.0,13.385307,0,37.926594,60.696682,0.6248545,False,9276
Ccdc84,0.0,0.30144927,0,0.3107586,0.3557179,0.87360966,False,2446
C030014I23Rik,0.0,0.34682658,0,0.38609675,0.41235226,0.9363274,False,2705
Gm47204,0.0,0.13443278,0,0.13916312,0.1602309,0.86851615,False,1201
Bcl9l,0.0,0.46246877,0,0.5123108,0.5622596,0.9111641,False,3439
Gm47230,0.0,0.0033983008,0,0.003387091,0.003728289,0.90848404,False,30
Gm47231,0.0,0.0017991004,0,0.0017960432,0.0019247604,0.93312556,False,16
Gm47232,0.0,0.018890554,0,0.018735474,0.022554059,0.83069193,False,177
Ddx6,0.0,3.041779,0,5.7857394,5.8398113,0.99074084,False,8492
BC049987,0.0,0.0003998001,0,0.0003996802,0.00040641014,0.9834406,False,4
Phldb1,0.0,0.2015992,0,0.23554322,0.23664714,0.99533516,False,1604
Arcn1,0.0,1.5449275,0,2.0800736,2.3080258,0.90123487,False,7028
Ift46,0.0,0.85627186,0,1.0061294,1.1197915,0.8984971,False,5270
Tmem25,0.0,0.48825586,0,0.54516894,0.5964603,0.91400707,False,3607
Ttc36,0.0,0.0064967517,0,0.006455189,0.007324407,0.88132584,False,64
Kmt2a,0.0,4.609795,0,12.18439,10.860895,1.1218587,False,8988
AC061963.1,0.0,0.045677163,0,0.046194077,0.05548378,0.832569,False,430
Atp5l,0.0,14.49855,0,56.278214,69.58061,0.80882037,False,9286
Gm30934,0.0,0.0032983508,0,0.0032878004,0.003614444,0.9096282,False,33
Ube4a,0.0,0.8504748,0,0.97524095,1.111025,0.87778485,False,5258
Cd3d,0.0,0.00029985007,0,0.00029979012,0.00030216397,0.99214387,False,3
Cd3e,0.0,0.00049975014,0,0.0004995503,0.0005116268,0.97639596,False,5
Mpzl3,0.0,0.10704648,0,0.11738837,0.12880898,0.91133684,False,947
Jaml,0.0,0.0031984008,0,0.0035883298,0.0035007624,1.0250138,False,29
Scn2b,0.0,5.8592706,0,14.398026,15.728177,0.9154288,False,9207
Scn4b,0.0,0.07906047,0,0.113800794,0.09611511,1.1840053,False,617
Tmprss4,0.0,0.00059970014,0,0.00059940043,0.0006176261,0.97049075,False,5
BC049352,0.0,0.020589706,0,0.023766346,0.024650212,0.96414363,False,172
Il10ra,1.0,0.028885556,1,0.05424351,0.03487696,1.555282,True,147
Fxyd6,0.0,13.584608,0,60.416397,62.245113,0.97062075,False,9273
Fxyd2,0.0,0.49545228,0,0.63005227,0.6060683,1.0395731,False,3416
Dscaml1,1.0,0.8331834,1,1.443281,1.0850585,1.3301413,True,4395
Cep164,0.0,0.4695652,0,0.5795664,0.5716376,1.0138705,False,3316
Bace1,0.0,2.4881558,0,4.541168,4.3829346,1.0361022,False,8080
Gm16536,0.0,0.30034983,0,0.33970898,0.35436276,0.95864755,False,2390
Rnf214,0.0,1.2474762,0,1.5960865,1.7583914,0.9076969,False,6479
Pcsk7,0.0,0.40349826,0,0.41824046,0.4851425,0.86209816,False,3135
Tagln,1.0,0.014092954,1,0.026690613,0.016592467,1.6085982,True,118
Gm48529,0.0,0.021189405,0,0.020742487,0.025389638,0.81696665,False,204
Sidt2,0.0,0.83828086,0,0.95905024,1.0926867,0.87769926,False,5245
A830035O19Rik,0.0,0.021289356,0,0.021437962,0.025512865,0.8402804,False,200
Pafah1b2,0.0,4.377511,0,8.262209,10.04031,0.82290375,False,9035
Sik3,0.0,1.7985008,0,2.4835844,2.8174767,0.8814924,False,7534
Apoa1,0.0,0.04927536,0,0.049650863,0.059910454,0.82875127,False,465
Apoc3,0.0,0.00069965015,0,0.00089915056,0.0007242733,1.241452,False,6
Zpr1,0.0,0.76441777,0,0.87482333,0.9836913,0.8893271,False,4906
Bud13,0.0,0.09595203,0,0.0957503,0.11601946,0.82529527,False,886
4931429L15Rik,0.0,0.0013993003,0,0.001397482,0.0014837629,0.94184995,False,13
Gm31432,0.0,0.0011994003,0,0.0011980815,0.0012649902,0.9471074,False,12
Gm48945,0.0,0.0018990504,0,0.0018956335,0.0020358346,0.93113333,False,19
Gm31557,0.0,0.004697651,0,0.0048759705,0.0052203992,0.93402255,False,45
Gm31614,0.0,0.0012993503,0,0.0012977917,0.0013742492,0.9443642,False,13
2900052N01Rik,0.0,0.007896052,0,0.009034008,0.008990451,1.0048448,False,65
Gm31698,0.0,0.0008995502,0,0.0008988309,0.0009392283,0.9569887,False,9
Gm31816,0.0,0.010094953,0,0.010193964,0.011666162,0.8738061,False,96
Cadm1,0.0,9.643579,0,38.32157,35.034523,1.0938231,False,9317
A730065G17Rik,1.0,0.0065967017,1,0.016150001,0.007442877,1.8287021,True,54
Gm40518,1.0,0.7290355,1,3.4606574,0.9320235,3.7130578,True,2249
Nxpe4,0.0,0.13973014,0,0.16599932,0.16615562,0.9990593,False,1149
Nxpe2,0.0,0.0012993503,0,0.0012977917,0.0013742492,0.9443642,False,11
Rexo2,0.0,3.358121,0,6.2592816,6.7531004,0.92687523,False,8613
Rbm7,0.0,0.86546725,0,0.9187244,1.1337659,0.81032985,False,5450
Gm5617,0.0,0.21289356,0,0.2269629,0.249759,0.9087275,False,1797
Nnmt,1.0,0.091654174,1,0.16023122,0.111035764,1.4430596,True,624
Zbtb16,1.0,0.60309845,1,1.0988508,0.7526043,1.4600645,True,3571
Gm32335,0.0,0.0011994003,0,0.0011980815,0.0012649902,0.9471074,False,12
Htr3a,0.0,0.0030984508,0,0.003488999,0.0033872281,1.0300455,False,29
Usp28,0.0,0.18530735,0,0.20336267,0.21799235,0.93288904,False,1554
Zw10,0.0,0.22408795,0,0.23386593,0.26286992,0.8896641,False,1878
Tmprss5,0.0,0.0022988506,0,0.0024937151,0.0024832182,1.0042272,False,19
Drd2,1.0,0.06386807,1,0.118171565,0.07771026,1.5206687,True,425
Ttc12,0.0,0.0065967017,0,0.0069536804,0.007442877,0.9342731,False,64
Ncam1,0.0,10.138631,0,45.234978,38.057365,1.1885998,False,9331
Gm11149,0.0,0.0061969017,0,0.0061591156,0.006969739,0.8836938,False,60
2310003N18Rik,0.0,0.0034982509,0,0.0044859615,0.0038423107,1.1675167,False,30
Rpl10-ps3,0.0,0.9712144,0,1.1319182,1.2978479,0.8721502,False,5687
Plet1os,0.0,0.0020989506,0,0.0020947543,0.0022589706,0.92730474,False,20
Plet1,0.0,0.004197901,0,0.0043806164,0.004645211,0.94303924,False,41
Pts,0.0,1.3451275,0,2.1546657,1.9327228,1.1148342,False,6209
Bco2,0.0,0.0011994003,0,0.0011980815,0.0012649902,0.9471074,False,5
Il18,0.0,0.14342828,0,0.18744306,0.17028986,1.1007295,False,1100
Sdhd,0.0,2.13993,0,2.8358755,3.5603237,0.7965218,False,8030
Timm8b,0.0,9.572314,0,22.68302,34.608765,0.65541255,False,9256
AU019823,0.0,0.43588206,0,0.5044101,0.5273293,0.9565371,False,3195
Pih1d2,0.0,0.07366317,0,0.074241325,0.089601696,0.8285706,False,687
Dlat,0.0,1.7671164,0,2.3048162,2.7523196,0.8374086,False,7540
Dixdc1,0.0,2.225987,0,4.0165977,3.75727,1.0690203,False,7805
2310030G06Rik,0.0,0.07976012,0,0.08819986,0.0969565,0.90968496,False,701
